GEO_ID;GEO_ID_F;NAME;NAICS2017;ciiu4;grupo;NAICS2017_F;NAICS2017_LABEL;YEAR;RCPTOT;RCPTOT_S;PAYANN;PAYANN_S;EMP;EMP_S;EMPQ1PW;EMPQ1PW_S;HOURS;HOURS_S;PAYANPW;PAYANPW_S;CSTMTOT;CSTMTOT_S;CSTMPRT;CSTMPRT_S;CSTRSL;CSTRSL_S;CSTFU;CSTFU_S;CSTELEC;CSTELEC_S;CSTCNT;CSTCNT_S;ELECPCH;ELECPCH_S;ELECGEN;ELECGEN_S;ELECSLD;ELECSLD_S;VALADD;VALADD_S;INVTOTB;INVTOTB_S;INVFINB;INVFINB_S;INVWIPB;INVWIPB_S;INVMATB;INVMATB_S;INVTOTE;INVTOTE_S;INVFINE;INVFINE_S;INVWIPE;INVWIPE_S;INVMATE;INVMATE_S;RPTOT;RPTOT_S;RPBLD;RPBLD_S;RPMCH;RPMCH_S;PCHTT;PCHTT_S;PCHTEMP;PCHTEMP_S;PCHCMPQ;PCHCMPQ_S;PCHEXSO;PCHEXSO_S;PCHDAPR;PCHDAPR_S;PCHCSVC;PCHCSVC_S;PCHRPR;PCHRPR_S;PCHRFUS;PCHRFUS_S;PCHADVT;PCHADVT_S;PCHPRTE;PCHPRTE_S;PCHTAX;PCHTAX_S;PCHOEXP;PCHOEXP_S
0100000US;null;United States;325998;2011;20;null;All other miscellaneous chemical product and preparation manufacturing;2018;23293019;0.7;2432913;1.1;37208;0.9;24554;1.0;47503;1.1;1369458;2.1;10952284;0.7;9716616;0.7;643328;5.7;133980;3.6;184043;0.9;274317;0.2;2442183;1.1;102750;0.0;0;X;12471139;0.9;3032296;1.7;1437158;3.6;195899;5.2;1399239;1.6;3322132;1.6;1535188;3.7;228273;4.0;1558671;1.4;182780;1.3;100679;1.8;82102;2.4;1963888;2.3;151344;4.7;20965;3.8;18553;2.6;12278;4.4;52035;31.1;350980;3.8;140830;2.1;66613;2.2;144963;2.2;101100;4.1;904228;2.9
0100000US;null;United States;326111;2220;22;null;Plastics bag and pouch manufacturing;2018;11216540;0.3;1449820;0.3;30557;0.3;25765;0.4;54721;0.2;1080567;0.3;6114804;0.3;5144910;0.2;714508;1.2;24180;1.5;170522;1.2;60684;0.1;2546870;0.5;0;X;0;X;4999718;0.7;1204177;1.4;571097;1.7;129834;8.5;503246;1.0;1126485;0.6;506843;0.5;92070;1.0;527572;1.1;99821;0.7;83754;0.9;16067;2.7;734618;2.4;64607;5.9;6920;4.1;4394;2.1;3348;2.6;6462;2.3;89045;2.4;13794;3.0;4538;2.0;35492;2.0;39009;3.3;467008;2.7
0100000US;null;United States;326112;2220;22;null;Plastics packaging film and sheet (including laminated) manufacturing;2018;13904320;0.2;1853271;0.3;31937;0.1;26064;0.1;52815;0.2;1330441;0.2;8406334;0.2;7843400;0.2;233380;1.2;48808;0.9;208630;0.4;72115;1.0;2627396;0.3;D;D;0;X;5568854;0.2;1635665;0.3;780738;0.4;214128;0.7;640799;0.4;1772372;0.4;833201;0.4;232533;0.4;706638;0.5;109603;1.0;84113;1.1;25490;1.8;864231;2.7;67727;8.8;9503;1.3;6694;2.0;3850;5.5;9761;3.0;182214;1.8;27660;2.1;6081;3.7;48241;2.5;58661;1.6;443839;4.0
0100000US;null;United States;326113;2220;22;null;Unlaminated plastics film and sheet (except packaging) manufacturing;2018;16012792;0.4;1915453;0.8;33027;0.8;24529;0.8;51247;0.9;1192710;0.7;9044818;0.6;8278551;0.6;326813;1.7;58696;1.2;294556;0.6;86201;2.2;4019259;0.6;D;D;0;X;7057725;0.9;1926933;0.5;876733;0.6;272401;1.2;777800;0.6;2132305;0.5;960736;0.5;278149;1.7;893421;0.7;98732;1.8;75261;2.1;23471;1.9;1103484;4.0;146238;4.3;15264;8.5;8409;4.0;4567;5.5;11490;4.4;174578;3.0;36556;2.6;15358;5.7;61647;7.0;52425;8.4;576951;5.4
0100000US;null;United States;326121;2220;22;null;Unlaminated plastics profile shape manufacturing;2018;8569734;1.3;1049858;1.0;18163;1.0;13167;1.0;26493;1.3;607062;1.4;2883724;2.9;2546262;3.2;161475;0.6;20735;0.6;98509;1.7;56744;0.6;1206127;0.4;D;D;D;D;5704179;0.9;715093;0.8;311866;1.0;115967;0.8;287260;1.1;765345;5.5;341870;5.4;104132;0.5;319342;7.5;67425;2.5;54171;2.2;13254;4.2;443943;5.9;61137;6.9;12140;6.1;5644;5.3;3980;32.8;7152;6.2;74249;7.8;23860;4.9;9437;9.3;32866;4.4;20796;13.3;192681;8.1
0100000US;null;United States;326122;2220;22;null;Plastics pipe and pipe fitting manufacturing;2018;12339126;0.8;1148765;0.5;22497;0.4;18220;0.4;35469;0.5;800903;0.6;6662912;0.8;6282211;0.9;105147;16.2;25921;2.1;211902;0.8;37730;0.6;2881735;0.7;0;X;0;X;5766377;1.0;1666837;1.4;1070144;2.5;89470;1.1;507222;3.1;1779444;0.9;1154033;1.0;95746;2.2;529665;3.3;111277;2.4;82507;2.2;28770;5.1;913935;5.1;95993;7.2;5801;7.4;15566;4.1;4490;13.8;12902;6.7;176510;4.0;17521;6.4;17315;6.6;32676;6.6;56833;5.5;478329;5.6
0100000US;null;United States;326130;2220;22;null;Laminated plastics plate, sheet (except packaging), and shape manufacturing;2018;4423498;1.2;688115;0.7;12078;1.2;8944;1.6;18054;1.6;402165;1.1;1916058;1.4;1789902;1.5;23200;23.5;21997;2.4;49516;1.5;31443;7.0;635799;1.5;12435(s);94.7;D;D;2528593;1.5;541128;1.0;274096;4.3;59070;4.0;207961;6.4;614619;0.8;282488;1.0;71832;2.8;260299;1.4;46309;2.7;35844;2.8;10465;3.5;353945;6.3;41149;10.0;4584;7.7;2963;3.7;2901;6.6;4519;4.5;63632;14.3;20483;3.4;20304;0.8;17129;6.8;12817;5.4;163463;9.2
0100000US;null;United States;326140;2220;22;null;Polystyrene foam product manufacturing;2018;9653789;1.3;1263923;0.8;28319;0.7;22571;1.8;46975;2.7;837798;2.0;5347802;1.6;4432798;1.8;693511;0.7;60644;4.5;134134;1.9;26716;2.2;1932835;2.4;0;X;0;X;4332767;1.2;916738;0.5;499095;0.7;88013;0.7;329629;1.3;919395;1.3;519740;1.3;94148;1.0;305506;2.1;98744;24.7;71341;29.3;27403;13.1;1128270;4.0;95916;5.9;6922;9.8;2015;11.8;3932;2.5;7420;6.0;97814;4.8;23040;7.7;7658;6.7;73784;7.0;46945;4.9;762824;4.3
0100000US;null;United States;326150;2220;22;null;Urethane and other foam product (except polystyrene) manufacturing;2018;11444059;2.0;1463766;0.6;31314;0.4;23763;0.5;48237;0.8;935305;0.7;6249826;0.4;5871173;0.3;214762;4.0;36788;0.9;81619;0.6;45484;5.7;936937;0.7;D;D;0;X;5189866;4.3;968808;1.3;386790;1.9;116942;1.7;465077;1.8;915325;2.7;391785;3.5;107579;2.4;415961;9.1;148882;1.2;120933;1.7;27949;2.8;923069;5.4;132462;5.7;10953;12.8;6873;15.4;9327;13.3;15004;5.8;91763;5.5;26811;3.2;14900;7.3;67891;8.8;37506;3.2;509580;7.7
0100000US;null;United States;326160;2220;22;null;Plastics bottle manufacturing;2018;11890228;0.7;1530215;0.9;31351;0.8;26443;0.8;54473;0.9;1214289;1.1;6642073;1.1;6094655;1.2;75114;1.8;26429;0.4;399845;0.8;46030;2.0;5757160;0.7;0;X;0;X;5266942;1.6;941506;1.2;484316;2.0;89889;0.6;367302;1.2;1012550;0.9;489668;1.5;103323;0.7;419560;1.0;225147;1.6;203395;1.6;21752;4.3;811452;3.3;148289;5.5;16839;2.4;1894;5.5;7096;3.4;9320;3.9;200527;4.0;21878;3.9;7309;13.1;40597;3.3;60527;4.5;297176;4.4
0100000US;null;United States;326191;2220;22;null;Plastics plumbing fixture manufacturing;2018;4713227;1.0;815996;0.8;18489;1.1;13984;1.3;28809;1.5;500638;1.2;1994592;1.3;1813526;1.0;125810;11.4;12207;1.6;33063;1.9;9987;3.1;340126;1.4;D;D;0;X;2749699;1.4;515658;2.0;294389;1.6;35843;3.1;185426;4.5;610415;2.3;315783;2.8;45513;3.3;249120;2.6;72118;1.7;62410;2.2;9708;5.0;476106;6.5;34979;24.2;2388;13.2;3705;12.2;3921;8.3;9605;13.4;30559;7.5;15155;4.4;60827;22.5;25231;8.4;21373;6.7;268365;7.1
0100000US;null;United States;326199;2220;22;null;All other plastics product manufacturing;2018;99332628;1.4;17287408;1.0;379181;1.4;290556;1.6;534883;1.7;10813972;1.3;47012662;0.7;42247819;0.8;2199834;1.2;266500;1.0;1612916;1.5;685594;4.1;20666051;1.0;D;D;D;D;52651266;2.4;10697413;1.3;4891029;1.7;1218485;1.2;4587899;1.6;11119417;2.2;5151004;3.0;1289810;2.1;4678603;2.1;1203477;4.4;952759;5.5;250717;4.4;8949794;1.6;1787247;2.8;117431;4.9;105842;2.9;77596;5.0;134885;8.3;1106935;1.7;183473;1.6;244277;2.7;564925;2.2;354093;2.3;4273090;2.0
0100000US;null;United States;326211;2211;22;null;Tire manufacturing (except retreading);2018;21187241;0.3;2774454;0.2;44796;0.1;36696;0.1;74080;0.1;2114114;0.2;10456668;0.1;9002501;0.1;1040807;0.2;117662;0.1;247999;0.1;47700;0.4;3769732;0.1;210271;0.1;14478;18.1;10645841;0.6;1604000;0.3;812966;0.4;208012;1.4;583022;0.5;1542744;0.1;706419;0.3;229826;0.1;606499;0.1;78975;0.5;40073;1.3;38902;0.9;1389228;0.9;218937;1.9;135321;0.5;22450;0.3;8585;0.8;4666;9.0;267054;0.6;43061;1.6;29342;3.0;50432;2.5;49510;1.3;559869;0.9
0100000US;null;United States;326212;2211;22;null;Tire retreading;2018;1692297;3.7;290461;2.6;6683;3.0;4904;2.3;9356;2.5;166753;2.5;914373;2.5;819596;2.7;58497;1.5;10112;10.4;19013;3.9;7155;2.0;207826;3.5;D;D;0;X;787479;6.1;156553;14.6;108295;1.7;5822;7.0;42436(s);53.3;199992;1.6;115804;1.9;7868;3.4;76320;3.1;30320;3.9;23516;3.1;6805;17.6;138315;7.7;12114;15.9;1910;12.3;782;11.9;1484;7.5;3431;5.3;18174;5.8;5173;18.6;2039;2.8;6491;6.9;7592;13.7;79125;9.3
0100000US;null;United States;326220;2219;22;null;Rubber and plastics hoses and belting manufacturing;2018;5696483;2.5;1069171;2.4;20186;2.4;15271;2.1;30478;2.3;682631;1.9;2895657;3.7;2575800;4.0;214013;4.5;21916;2.1;57565;3.3;26363;14.7;730282;3.4;0;X;0;X;2825933;3.9;690530;4.6;306998;9.6;191972;0.7;191560;5.6;777764;1.9;299075;3.2;225002;1.4;253686;5.7;49982;12.7;31207;18.9;18775;2.9;511394;8.3;69620;12.3;13694;10.3;5239;18.2;10911;13.7;12595;12.2;65891;5.4;22151;2.8;12967;13.1;46249;13.4;20423;9.5;231654;11.5
0100000US;null;United States;326291;2219;22;null;Rubber product manufacturing for mechanical use;2018;8403469;0.3;1507206;0.4;32011;0.3;25782;0.3;46410;0.5;1067702;0.5;4455953;0.5;3369861;0.6;901633;0.3;29083;2.3;102835;1.4;52541;4.8;1205483;1.5;0;X;0;X;3955612;0.7;733202;0.6;259905;1.0;145050;0.7;328247;0.7;755786;0.7;263897;0.9;149154;1.3;342735;0.5;66489;1.3;46950;1.5;19539;1.3;651231;4.7;121848;16.2;9093;4.2;97507;0.3;5441;7.0;9867;2.9;63568;3.9;18202;2.7;4253;6.1;42164;2.7;23680;3.9;255609;5.0
0100000US;null;United States;326299;2219;22;null;All other rubber product manufacturing;2018;10618766;0.1;1651317;0.4;30147;0.7;22436;0.6;44340;0.7;1008525;0.5;5377525;0.5;4807321;0.6;282324;0.9;42556;2.2;127805;0.7;117519;1.8;1658105;0.6;D;D;0;X;5255346;0.7;1253557;1.0;548119;0.8;135280;0.9;570158;1.6;1168931;1.5;482711;2.1;214793;2.2;471427;1.9;108336;1.9;82124;2.3;26211;1.6;692939;1.7;70851;3.7;8371;5.6;5702;1.8;9904;6.3;11253;2.9;86030;2.2;24669;2.9;34861;1.0;52095;2.3;31200;18.4;358002;1.8
0100000US;null;United States;327110;2392;23;null;Pottery, ceramics, and plumbing fixture manufacturing;2018;2507306;1.5;591793;0.6;12494;2.0;9320;1.3;19377;1.0;374514;0.9;710818;0.7;569279;0.8;60469;5.2;22064;5.0;35298;1.6;23709;2.0;415972;0.6;1059(s);74.5;0;X;1795603;2.1;408597;0.7;249619;0.7;66487;1.8;92491;0.5;413834;0.6;238806;0.6;76415;0.8;98614;1.1;25189;5.9;20874;7.2;4315;1.4;210438;4.7;21125;9.4;3808;14.1;867;7.9;2000;14.3;3698;4.0;19438;10.1;6635;3.1;10526;10.1;14742;8.6;9060;4.4;118539;4.3
0100000US;null;United States;327120;2391;23;null;Clay building material and refractories manufacturing;2018;5894983;0.7;1150873;0.9;22956;1.0;17568;1.3;33367;1.1;724024;1.1;2315705;0.8;1847315;0.9;161716;1.5;148639;0.8;120616;0.8;37419;1.4;1617254;0.7;613;4.9;D;D;3588334;0.8;1336069;1.0;882549;1.4;85337;1.9;368183;0.9;1376319;0.9;874321;1.4;102620;1.7;399378;0.6;50115;1.8;33291;2.1;16825;2.9;596384;5.1;63594;5.7;5716;26.2;1860;8.4;5936;4.9;6704;3.9;135202;7.1;29769;5.7;7664;3.0;33723;6.2;29198;6.0;277017;5.5
0100000US;null;United States;327211;2310;23;null;Flat glass manufacturing;2018;4328136;0.6;626784;3.7;12075;3.4;9816;3.2;20859;3.6;447085;3.9;1778211;2.3;1397151;3.0;120671;6.8;145771;0.0;111313;0.4;3305;1.4;1815918;0.2;D;D;0;X;2577394;1.1;477666;3.3;253489;1.3;39396;0.1;184781;6.8;495965;2.1;281792;0.4;38561;2.1;175611;6.6;33438;2.1;24441;2.2;8997;6.6;448917;4.8;31199;17.9;18369(s);45.9;3463;6.2;1240;1.9;7741;23.1;69404;1.2;19412;24.4;3614;11.4;28267;4.9;31068;7.2;235141;0.4
0100000US;null;United States;327212;2310;23;null;Other pressed and blown glass and glassware manufacturing;2018;4018443;2.2;760199;0.5;13701;0.2;11275;0.3;23157;0.3;588291;1.0;1579792;3.9;1211937;5.0;D;D;104489;0.7;151388;1.2;D;D;2575936;0.8;D;D;0;X;2488797;1.1;533846;1.3;316332;1.9;74473;2.5;143041;1.8;631370;0.6;365282;1.1;75668;1.5;190420;1.7;43972;1.5;31734;1.2;12239;2.7;325522;4.7;26155;7.1;4752;1.7;1458;1.7;5753;10.9;4352;6.0;66367;7.9;43395;2.7;7296;16.7;21634;3.2;13426;8.2;130935;4.8
0100000US;null;United States;327213;2310;23;null;Glass container manufacturing;2018;4627031;0.9;897642;2.0;13213;2.9;11640;3.1;22962;1.8;760602;1.8;1605726;0.4;1166654;0.5;D;D;170957;0.0;248770;0.1;D;D;3528621;0.1;0;X;0;X;3025423;1.5;824075;0.8;623249;0.9;4793;0.0;196033;0.6;826898;0.7;626760;0.8;5400;0.0;194738;0.5;78969;0.0;58105;0.0;20864;0.0;345286;9.0;13982(s);61.0;1071;5.1;321;0.0;475;0.0;4486;11.9;159576;3.8;18311;4.0;364(s);57.7;25703;5.3;29621;5.3;91377;13.1
0100000US;null;United States;327215;2310;23;null;Glass product manufacturing made of purchased glass;2018;14612124;1.1;2737771;1.0;54510;0.5;41683;1.6;81974;1.8;1847942;1.5;6332983;1.4;5768266;1.5;138978;9.9;53940;7.2;303383;3.0;68416;6.0;4059253;3.2;855(s);48.3;D;D;8381669;1.1;1622752;0.9;537152;0.9;261439;1.2;824162;1.2;1823813;1.2;608509;1.7;292609;1.1;922695;1.3;151140;2.0;111484;2.4;39656;2.3;1645206;6.0;157764;7.2;18386;8.1;7288;5.1;10409;10.1;19121;10.9;162978;8.6;77686;2.3;18678;6.7;90793;4.1;67294;8.1;1014809;6.2
0100000US;null;United States;327310;2394;23;null;Cement manufacturing;2018;8541629;0.3;1024922;0.2;15682;0.7;13198;1.1;29294;0.7;803772;0.4;2944956;0.8;1265157;1.6;247869;3.5;657464;0.2;604483;0.3;169983;1.9;9756426;0.3;0;X;D;D;5631960;0.4;1403921;0.1;368628;0.6;298581;0.0;736712;0.1;1458489;0.3;387172;0.8;315323;0.0;755994;0.3;104113;0.4;21243;0.1;82870;0.5;935345;1.1;64684;1.5;11339;0.2;1847;1.2;7605;0.1;9012;2.0;298667;2.0;8616;2.0;2214;5.3;69392;2.3;131438;0.5;330531;1.5
0100000US;null;United States;327320;2395;23;null;Ready-mix concrete manufacturing;2018;32401850;0.6;4536387;0.4;83563;0.7;70203;0.8;135422;0.7;3667025;0.5;17272139;0.6;16381132;0.6;360969;3.8;239714;2.5;165250;1.7;125073;5.0;1613661;1.3;D;D;0;X;15184719;0.8;1011152;1.9;383260;2.8;60776;1.4;567115;2.9;1112467;1.2;437800;2.3;61245;1.9;613422;1.5;402886;1.6;183877;1.5;219009;2.9;2925740;3.5;70419;6.9;35193;3.9;17614;2.3;15780;3.9;78312;6.7;534302;4.6;82642;5.3;31150;2.7;116182;2.5;198403;2.0;1745743;5.2
0100000US;null;United States;327331;2395;23;null;Concrete block and brick manufacturing;2018;4769465;0.5;801880;0.9;15315;1.2;9783;1.7;20220;1.4;484213;1.1;1918995;0.8;1350932;1.0;489813;0.8;29705;3.0;40298;2.0;8247;0.6;417669;2.8;0;X;0;X;2913012;0.9;677197;1.6;556979;1.9;6682;5.3;113536;2.3;750417;1.0;618808;1.1;7394;2.6;124215;2.5;71648;1.2;33013;1.9;38635;1.5;576883;6.1;42182;7.4;6764(s);59.0;1404;10.1;4022;14.3;9390;6.5;89323;6.5;7532;7.0;53914;6.3;30745;6.1;30061;6.4;301546;8.4
0100000US;null;United States;327332;2395;23;null;Concrete pipe manufacturing;2018;2045544;20.9;367249;24.4;8338;30.7;7065;31.4;14019;31.6;246160;19.7;822818;25.8;746329;27.8;43693;4.4;9468;8.2;17368;28.9;5960;4.6;242230(s);44.2;0;X;0;X;1270143;20.2;236805;7.3;175370;6.7;6748;0.8;54686;12.9;293985;18.4;222855;22.2;6681;1.2;64449;8.6;21504;18.1;15398;12.6;6106;35.5;300820;31.4;22649;11.3;986;12.3;158;17.5;1716(s);70.4;2778;22.0;47546;19.0;4032;29.5;4089(s);74.4;11804;14.6;22491(s);43.5;182574;38.7
0100000US;null;United States;327390;2395;23;null;Other concrete product manufacturing;2018;13241175;1.1;2951637;0.8;57614;0.8;43983;0.9;82524;1.3;1890214;1.1;5331803;1.2;4555394;1.3;340422;1.7;55978;2.4;79520;1.7;300489;1.6;830327;1.8;D;D;D;D;7941985;1.3;1239250;1.9;772452;2.8;132551;3.5;334247;1.9;1334470;2.1;797994;2.9;139621;9.6;396855;1.6;298415;1.0;179086;1.2;119329;1.9;1697228;2.7;175881;4.4;16101;4.3;8513;5.3;8669;6.1;24286;3.6;205987;3.1;41068;3.2;39726;2.9;204122;2.6;90687;4.9;882188;3.9
0100000US;null;United States;327410;2394;23;null;Lime manufacturing;2018;2395161;1.2;302468;0.1;4180;0.0;3762;0.0;8042;0.3;261446;0.1;1138792;0.5;583975;0.9;D;D;348734;0.0;108139;0.1;D;D;1611515;0.1;0;X;0;X;1261284;1.8;234519;0.1;87748;0.0;35846;0.1;110925;0.0;251408;0.0;91880;0.0;36629;0.0;122899;0.0;44970;0.0;2730;0.0;42240;0.0;194732;1.3;3042;0.0;300;0.0;D;D;D;D;3131;2.2;65339;0.4;2847;6.1;544;0.0;11732;0.0;26916;0.6;78524;2.3
0100000US;null;United States;327420;2394;23;null;Gypsum product manufacturing;2018;5953214;0.0;661171;0.0;8670;0.0;6845;0.0;16524;0.0;480720;0.0;2635359;0.0;2125880;0.0;D;D;221213;0.0;108749;0.0;D;D;1580030;0.0;D;D;0;X;3326655;0.0;263766;0.0;102072;0.0;16020;0.0;145674;0.0;294883;0.0;105990;0.0;20902;0.0;167991;0.0;30594;0.0;8198;0.0;22396;0.0;266660;0.0;11391;0.0;3413;0.0;D;D;D;D;3688;0.0;64422;0.0;26433;0.0;1686;0.0;13411;0.0;31870;0.0;109420;0.0
0100000US;null;United States;327910;2399;23;null;Abrasive product manufacturing;2018;4437570;1.3;711150;1.1;11395;1.4;7649;1.7;13894;1.8;389771;1.6;1364438;1.6;1037362;2.1;232801;1.0;23296;8.3;55067;1.1;15913;1.4;798914;1.0;D;D;0;X;3087441;1.6;583435;6.7;243838;1.4;149504;0.6;190094;20.4;643926;6.8;248226;4.7;159425;1.9;236275;19.1;32295;2.9;22211;4.1;10084;1.9;354379;7.7;27435(s);42.4;3332;2.2;5369;3.9;3903;6.0;4511;8.4;39270;3.4;10748;3.4;19031;2.3;36113;6.1;13528;5.0;191139;8.1
0100000US;null;United States;327991;2396;23;null;Cut stone and stone product manufacturing;2018;5018949;1.2;1423261;1.4;30386;1.6;20565;1.9;36925;1.8;823306;2.0;2158319;1.8;1811735;1.9;113671;8.2;21011;1.5;36379;1.5;175525;7.3;379793;1.7;D;D;0;X;2776460;2.4;711870;2.1;312710;5.3;67777;3.2;331383;2.7;661474;4.5;235238;10.2;61079;15.7;365157;1.4;99623;2.9;80725;3.3;18899;4.3;524023;5.0;49900;17.3;13850;21.0;3723;8.6;4667;7.0;15788;7.2;50033;5.1;14426;6.6;29234;7.1;37002;5.1;32552;8.0;272849;6.1
0100000US;null;United States;327992;2399;23;null;Ground or treated mineral and earth manufacturing;2018;4130056;2.1;554682;1.4;9076;2.4;6918;3.0;12624;2.9;349950;2.4;1934735;1.8;1569015;2.1;28790;12.8;102785;3.3;178172;1.6;55972;1.7;3383343;1.2;0;X;D;D;2395888;2.8;799028;6.1;383257;5.6;63884;4.2;351888;12.3;1106852;6.4;585661;1.6;62046;1.0;459145;15.0;43807;3.7;15391;8.5;28416;2.1;275651;7.5;21848;8.4;2997;9.7;1870(s);40.2;4801;5.6;3921;13.9;85507;7.1;14649;9.0;2566;0.9;13184;21.8;21489;10.2;102819;12.7
0100000US;null;United States;327993;2310;23;null;Mineral wool manufacturing;2018;6276872;1.1;955129;1.8;14499;1.4;11445;1.6;24195;2.5;664073;2.0;2590553;1.6;2090237;1.9;138708;3.1;115851;5.1;214760;0.3;30997;0.0;3265501;0.2;0;X;0;X;3736384;1.9;587531;0.5;331282;2.7;38597;0.3;217652;3.1;652614;0.5;380173;1.3;39771;2.8;232670;1.3;62195;6.7;40046;5.5;22149;11.0;670813;2.8;33620;8.0;5416;6.1;806;4.3;2681;0.0;4449;1.7;102967;5.0;49506;5.8;2730;1.8;33384;6.2;32712;2.4;402541;1.9
0100000US;null;United States;327999;2395;23;null;All other miscellaneous nonmetallic mineral product manufacturing;2018;5348943;0.5;644750;1.0;13412;2.2;9396;3.0;19386;1.8;423875;1.1;2335783;0.6;2001564;0.5;139806;2.0;57373;2.9;79125;1.5;57915;2.3;955056;1.7;0;X;0;X;3022514;0.7;515953;2.5;303534;2.0;44145;15.5;168274;2.5;535878;0.8;309563;0.7;47469;2.6;178846;1.9;92141;1.3;37926;1.4;54215;1.9;620012;8.1;41458;5.9;2383;16.3;1835;10.8;2260;7.4;8829;5.2;98202;7.8;25645;4.5;14147;10.5;16387;8.3;30262;4.4;378604;10.8
0100000US;null;United States;331110;2410;24;null;Iron and steel mills and ferroalloy manufacturing;2018;105184555;0.5;7521862;0.1;86389;0.1;69428;0.1;152517;0.1;5827035;0.1;67871155;0.4;61202167;0.5;817849;0.1;1462339;0.1;2801734;0.1;1587066;0.1;54452078;0.1;D;D;D;D;38910954;0.7;15093136;0.1;5132871;0.1;3587896;0.1;6372369;0.1;17742536;0.1;6042709;0.2;4275611;0.6;7424216;0.2;389734;0.2;60431;0.1;329302;0.2;8556028;1.0;145101;1.9;99065;0.3;57306;0.5;72463;0.4;38466;1.9;1802994;0.5;440693;0.7;12816;9.6;457521;0.9;292284;0.6;5137320;1.3
0100000US;null;United States;331210;2431;24;null;Iron and steel pipe and tube manufacturing from purchased steel;2018;13872250;0.9;1638331;0.9;26009;1.0;20570;1.2;44600;1.3;1137917;1.6;8451035;0.3;7889418;0.3;163677;0.9;67144;0.3;194055;0.3;136741;2.0;2625525;0.3;0;X;0;X;5716387;2.0;2380301;0.5;957716;0.5;290191;1.7;1132395;0.8;3224719;0.3;1195134;0.5;347944;0.4;1681641;0.4;76386;0.8;37591;1.4;38795;1.0;847472;2.8;89685;1.9;5107;7.5;4935;10.8;9451;5.3;8099;3.3;162991;6.4;29735;3.7;6155;1.6;69107;4.4;69443;2.8;392765;3.4
0100000US;null;United States;331221;2410;24;null;Rolled steel shape manufacturing;2018;6953027;1.1;592738;0.3;9435;0.9;7139;1.1;14934;0.8;372968;0.5;4377687;0.8;4158206;0.8;50881;0.6;33276;1.2;70607;0.6;64717;2.5;917981;0.3;0;X;0;X;2652361;1.8;1170592;1.2;418890;0.7;186212;1.2;565490;2.1;1361186;1.1;471016;2.1;211107;2.8;679063;2.1;37164;1.6;27490;2.1;9674;2.0;364920;4.1;28065;18.7;3088;2.9;2151;2.5;3648;11.4;5279;5.9;84540;3.2;9636;3.7;3207;6.7;21239;3.9;25501;3.5;178566;5.1
0100000US;null;United States;331222;2410;24;null;Steel wire drawing;2018;6337956;0.3;769015;0.7;14860;0.5;11430;0.5;23900;0.5;522528;0.7;4032525;0.5;3745512;0.5;129741;1.9;31694;1.2;85712;0.5;39866;2.1;1064449;0.3;7596(s);62.6;0;X;2365663;0.9;912683;0.8;331850;2.8;162477;0.7;418356;1.0;1090163;0.8;362967;2.1;191593;0.7;535603;1.1;37831;0.6;22996;0.7;14834;0.7;444078;3.1;32828;3.4;3890;2.9;4856;0.9;2867;13.3;5821;2.8;70830;3.6;18153;3.6;5863;3.1;26057;5.1;19864;2.9;253049;3.5
0100000US;null;United States;331313;2420;24;null;Alumina refining and primary aluminum production;2018;2972605;0.2;315872;0.1;4241;0.1;3176;0.1;6768;0.2;212870;0.1;2115462;0.2;1521964;0.2;D;D;102102;0.1;399380;0.1;D;D;10017794;0.1;D;D;0;X;867908;0.4;347766;0.8;105317;0.6;81617;2.0;160832;1.3;381281;0.1;113672;0.6;84027;0.3;183582;0.4;20585;0.1;9114;0.1;11471;0.1;205436;6.9;17647;3.2;1582;0.7;1008;0.0;854;8.1;1621;15.8;32679;3.9;7263;5.4;35;1.0;5221;6.4;12306;14.4;125222;8.1
0100000US;null;United States;331314;2420;24;null;Secondary smelting and alloying of aluminum;2018;6640725;0.8;354255;0.8;5866;1.1;4933;6.3;10889;5.1;258392;4.9;5490573;0.3;5251193;0.2;D;D;78302;2.0;54366;2.3;D;D;652054;3.0;0;X;0;X;1160882;7.5;564349;5.9;272170;7.1;41085;6.6;251094;5.7;587989;2.3;280388;2.2;43597;2.1;264004;2.8;27311;0.1;8634;0.0;18677;0.1;369107;6.0;9386;1.6;1638;11.0;684;2.0;938;9.0;5377;33.3;117184;7.7;22558;11.9;615;0.0;18292;9.1;14683;25.2;177752;4.4
0100000US;null;United States;331315;2420;24;null;Aluminum sheet, plate, and foil manufacturing;2018;18571249;0.1;1427247;0.3;19309;0.1;14576;0.1;31046;0.1;986043;0.2;12392172;0.1;11338083;0.1;D;D;D;D;271405;0.1;221154;0.0;4747032;0.1;0;X;0;X;6231794;0.2;2128976;0.1;461004;0.2;1085321;0.0;582651;0.5;2254415;0.1;463516;0.2;1135526;0.0;655373;0.0;58317;0.0;14012;0.0;44305;0.0;753150;0.9;33677;11.5;14358;2.7;8143;0.5;5515;11.0;5770;1.5;191048;0.1;23995;1.3;2143;34.5;22439;1.4;39413;1.1;406648;0.0
